system:index,95550_27945,95550_27994,95600_27945,95600_27994,imageID,date_time
19910818_0,0,0,0,0,19910818,1991-08-18T00:00:00
19910819_0,0,0,0,0,19910819,1991-08-19T00:00:00
19910820_0,0,0,0,0,19910820,1991-08-20T00:00:00
19910821_0,0,0,0,0,19910821,1991-08-21T00:00:00
19910822_0,0,0,0,0,19910822,1991-08-22T00:00:00
19910823_0,0,0,0,0,19910823,1991-08-23T00:00:00
19910824_0,0,0,0,0,19910824,1991-08-24T00:00:00
19910825_0,105.6735992432,0,105.6735992432,0,19910825,1991-08-25T00:00:00
19910826_0,94.0417556763,96.5956726074,94.0417556763,96.5956726074,19910826,1991-08-26T00:00:00
19910827_0,0,0,0,0,19910827,1991-08-27T00:00:00
19910828_0,0,0,0,0,19910828,1991-08-28T00:00:00
19910829_0,0,0,0,0,19910829,1991-08-29T00:00:00
19910830_0,94.0417556763,96.5956726074,94.0417556763,96.5956726074,19910830,1991-08-30T00:00:00
19910831_0,0,0,0,0,19910831,1991-08-31T00:00:00
19910901_0,0,0,0,0,19910901,1991-09-01T00:00:00
19910902_0,0,0,0,0,19910902,1991-09-02T00:00:00
19910903_0,0,0,0,0,19910903,1991-09-03T00:00:00
19910904_0,0,0,0,0,19910904,1991-09-04T00:00:00
19910905_0,87.9531555176,166.3616943359,87.9531555176,166.3616943359,19910905,1991-09-05T00:00:00
19910906_0,88.3525466919,131.3915252686,88.3525466919,131.3915252686,19910906,1991-09-06T00:00:00
19910907_0,44.1762733459,0,44.1762733459,0,19910907,1991-09-07T00:00:00
19910908_0,0,0,0,0,19910908,1991-09-08T00:00:00
19910909_0,0,0,0,0,19910909,1991-09-09T00:00:00
19910910_0,0,0,0,0,19910910,1991-09-10T00:00:00
19910911_0,0,0,0,0,19910911,1991-09-11T00:00:00
19910912_0,0,0,0,0,19910912,1991-09-12T00:00:00
19910913_0,0,0,0,0,19910913,1991-09-13T00:00:00
19910914_0,0,0,0,0,19910914,1991-09-14T00:00:00
19910915_0,0,0,0,0,19910915,1991-09-15T00:00:00
19910916_0,0,0,0,0,19910916,1991-09-16T00:00:00
19910917_0,0,0,0,0,19910917,1991-09-17T00:00:00
19910918_0,70.3644561768,0,70.3644561768,0,19910918,1991-09-18T00:00:00
19910919_0,70.3644561768,0,70.3644561768,0,19910919,1991-09-19T00:00:00
19910920_0,0,0,0,0,19910920,1991-09-20T00:00:00
19910921_0,0,0,0,0,19910921,1991-09-21T00:00:00
19910922_0,42.4031105042,54.1804275513,42.4031105042,54.1804275513,19910922,1991-09-22T00:00:00
19910923_0,42.4031105042,54.1804275513,42.4031105042,54.1804275513,19910923,1991-09-23T00:00:00
19910924_0,84.8062210083,108.3608551025,84.8062210083,108.3608551025,19910924,1991-09-24T00:00:00
19910925_0,0,0,0,0,19910925,1991-09-25T00:00:00
19910926_0,0,0,0,0,19910926,1991-09-26T00:00:00
19910927_0,0,0,0,0,19910927,1991-09-27T00:00:00
19910928_0,0,0,0,0,19910928,1991-09-28T00:00:00
19910929_0,0,0,0,0,19910929,1991-09-29T00:00:00
19910930_0,0,0,0,0,19910930,1991-09-30T00:00:00
19911001_0,0,0,0,0,19911001,1991-10-01T00:00:00
19911002_0,0,0,0,0,19911002,1991-10-02T00:00:00
19911003_0,0,0,0,0,19911003,1991-10-03T00:00:00
19911004_0,0,0,0,0,19911004,1991-10-04T00:00:00
19911005_0,0,0,0,0,19911005,1991-10-05T00:00:00
19911006_0,0,0,0,0,19911006,1991-10-06T00:00:00
19911007_0,0,0,0,0,19911007,1991-10-07T00:00:00
19911008_0,0,0,0,0,19911008,1991-10-08T00:00:00
19911009_0,0,0,0,0,19911009,1991-10-09T00:00:00
19911010_0,0,0,0,0,19911010,1991-10-10T00:00:00
19911011_0,0,0,0,0,19911011,1991-10-11T00:00:00
19911012_0,0,0,0,0,19911012,1991-10-12T00:00:00
19911013_0,55.4916496277,0,55.4916496277,0,19911013,1991-10-13T00:00:00
19911014_0,0,93.0667114258,0,93.0667114258,19911014,1991-10-14T00:00:00
19911015_0,166.4749450684,139.6000671387,166.4749450684,139.6000671387,19911015,1991-10-15T00:00:00
19911016_0,0,0,0,0,19911016,1991-10-16T00:00:00
19911017_0,0,0,0,0,19911017,1991-10-17T00:00:00
19911018_0,0,0,0,0,19911018,1991-10-18T00:00:00
19911019_0,0,0,0,0,19911019,1991-10-19T00:00:00
19911020_0,0,0,0,0,19911020,1991-10-20T00:00:00
19911021_0,0,0,0,0,19911021,1991-10-21T00:00:00
19911022_0,0,0,0,0,19911022,1991-10-22T00:00:00
19911023_0,0,0,0,0,19911023,1991-10-23T00:00:00
19911024_0,0,0,0,0,19911024,1991-10-24T00:00:00
19911025_0,0,0,0,0,19911025,1991-10-25T00:00:00
19911026_0,0,0,0,0,19911026,1991-10-26T00:00:00
19911027_0,0,0,0,0,19911027,1991-10-27T00:00:00
19911028_0,0,0,0,0,19911028,1991-10-28T00:00:00
19911029_0,0,0,0,0,19911029,1991-10-29T00:00:00
19911030_0,0,0,0,0,19911030,1991-10-30T00:00:00
19911031_0,0,0,0,0,19911031,1991-10-31T00:00:00
19911101_0,2.6259219646,2.703510046,2.6259219646,2.703510046,19911101,1991-11-01T00:00:00
19911102_0,0,0,0,0,19911102,1991-11-02T00:00:00
19911103_0,4.8141903877,4.9564347267,4.8141903877,4.9564347267,19911103,1991-11-03T00:00:00
19911104_0,6.564804554,6.7587747574,6.564804554,6.7587747574,19911104,1991-11-04T00:00:00
19911105_0,0,0,0,0,19911105,1991-11-05T00:00:00
19911106_0,0,0,0,0,19911106,1991-11-06T00:00:00
19911107_0,0,0,0,0,19911107,1991-11-07T00:00:00
19911108_0,0,0,0,0,19911108,1991-11-08T00:00:00
19911109_0,0,0,0,0,19911109,1991-11-09T00:00:00
19911110_0,0,0,0,0,19911110,1991-11-10T00:00:00
19911111_0,0,0,0,0,19911111,1991-11-11T00:00:00
19911112_0,0,0,0,0,19911112,1991-11-12T00:00:00
19911113_0,0,0,0,0,19911113,1991-11-13T00:00:00
19911114_0,0,0,0,0,19911114,1991-11-14T00:00:00
19911115_0,0,0,0,0,19911115,1991-11-15T00:00:00
19911116_0,0,0,0,0,19911116,1991-11-16T00:00:00
19911117_0,0,0,0,0,19911117,1991-11-17T00:00:00
19911118_0,0,0,0,0,19911118,1991-11-18T00:00:00
19911119_0,0,0,0,0,19911119,1991-11-19T00:00:00
19911120_0,0,0,0,0,19911120,1991-11-20T00:00:00
19911121_0,0,0,0,0,19911121,1991-11-21T00:00:00
19911122_0,0,0,0,0,19911122,1991-11-22T00:00:00
19911123_0,0,0,0,0,19911123,1991-11-23T00:00:00
19911124_0,0,0,0,0,19911124,1991-11-24T00:00:00
19911125_0,0,0,0,0,19911125,1991-11-25T00:00:00
19911126_0,0,0,0,0,19911126,1991-11-26T00:00:00
19911127_0,0,0,0,0,19911127,1991-11-27T00:00:00
19911128_0,0,0,0,0,19911128,1991-11-28T00:00:00
19911129_0,0,0,0,0,19911129,1991-11-29T00:00:00
19911130_0,0,0,0,0,19911130,1991-11-30T00:00:00
19911201_0,0,0,0,0,19911201,1991-12-01T00:00:00
19911202_0,0,0,0,0,19911202,1991-12-02T00:00:00
19911203_0,0,0,0,0,19911203,1991-12-03T00:00:00
19911204_0,0,0,0,0,19911204,1991-12-04T00:00:00
19911205_0,0,0,0,0,19911205,1991-12-05T00:00:00
19911206_0,0,0,0,0,19911206,1991-12-06T00:00:00
19911207_0,0,0,0,0,19911207,1991-12-07T00:00:00
19911208_0,0,0,0,0,19911208,1991-12-08T00:00:00
19911209_0,0,0,0,0,19911209,1991-12-09T00:00:00
19911210_0,0,0,0,0,19911210,1991-12-10T00:00:00
19911211_0,0,0,0,0,19911211,1991-12-11T00:00:00
19911212_0,0,0,0,0,19911212,1991-12-12T00:00:00
19911213_0,0,0,0,0,19911213,1991-12-13T00:00:00
19911214_0,0,0,0,0,19911214,1991-12-14T00:00:00
19911215_0,0,0,0,0,19911215,1991-12-15T00:00:00
19911216_0,0,0,0,0,19911216,1991-12-16T00:00:00
19911217_0,0,0,0,0,19911217,1991-12-17T00:00:00
19911218_0,0,0,0,0,19911218,1991-12-18T00:00:00
19911219_0,0,0,0,0,19911219,1991-12-19T00:00:00
19911220_0,0,0,0,0,19911220,1991-12-20T00:00:00
19911221_0,0,0,0,0,19911221,1991-12-21T00:00:00
19911222_0,0,37.3574447632,0,37.3574447632,19911222,1991-12-22T00:00:00
19911223_0,7.0167512894,0,7.0167512894,0,19911223,1991-12-23T00:00:00
19911224_0,2.2001676559,0,2.2001676559,0,19911224,1991-12-24T00:00:00
19911225_0,3.8175885677,0,3.8175885677,0,19911225,1991-12-25T00:00:00
19911226_0,15.6094932556,0,15.6094932556,0,19911226,1991-12-26T00:00:00
19911227_0,0,0,0,0,19911227,1991-12-27T00:00:00
19911228_0,0,0,0,0,19911228,1991-12-28T00:00:00
19911229_0,0,0,0,0,19911229,1991-12-29T00:00:00
19911230_0,0,0,0,0,19911230,1991-12-30T00:00:00
19911231_0,0,0,0,0,19911231,1991-12-31T00:00:00
19920101_0,0,0,0,0,19920101,1992-01-01T00:00:00
19920102_0,3.2184743881,3.3472907543,3.2184743881,3.3472907543,19920102,1992-01-02T00:00:00
19920103_0,0,0,0,0,19920103,1992-01-03T00:00:00
19920104_0,0,0,0,0,19920104,1992-01-04T00:00:00
19920105_0,0,0,0,0,19920105,1992-01-05T00:00:00
19920106_0,0,0,0,0,19920106,1992-01-06T00:00:00
19920107_0,0,0,0,0,19920107,1992-01-07T00:00:00
19920108_0,0,0,0,0,19920108,1992-01-08T00:00:00
19920109_0,0,0,0,0,19920109,1992-01-09T00:00:00
19920110_0,0,0,0,0,19920110,1992-01-10T00:00:00
19920111_0,0,0,0,0,19920111,1992-01-11T00:00:00
19920112_0,7.2584719658,7.2089099884,7.2584719658,7.2089099884,19920112,1992-01-12T00:00:00
19920113_0,0,0,0,0,19920113,1992-01-13T00:00:00
19920114_0,0,0,0,0,19920114,1992-01-14T00:00:00
19920115_0,0,0,0,0,19920115,1992-01-15T00:00:00
19920116_0,9.1358385086,9.3509883881,9.1358385086,9.3509883881,19920116,1992-01-16T00:00:00
19920117_0,0,0,0,0,19920117,1992-01-17T00:00:00
19920118_0,0,0,0,0,19920118,1992-01-18T00:00:00
19920119_0,0,0,0,0,19920119,1992-01-19T00:00:00
19920120_0,0,0,0,0,19920120,1992-01-20T00:00:00
19920121_0,0,0,0,0,19920121,1992-01-21T00:00:00
19920122_0,3.6868064404,3.8290872574,3.6868064404,3.8290872574,19920122,1992-01-22T00:00:00
19920123_0,0,0,0,0,19920123,1992-01-23T00:00:00
19920124_0,0,0,0,0,19920124,1992-01-24T00:00:00
19920125_0,0,0,0,0,19920125,1992-01-25T00:00:00
19920126_0,0,0,0,0,19920126,1992-01-26T00:00:00
19920127_0,0,0,0,0,19920127,1992-01-27T00:00:00
19920128_0,0,0,0,0,19920128,1992-01-28T00:00:00
19920129_0,0,0,0,0,19920129,1992-01-29T00:00:00
19920130_0,0,0,0,0,19920130,1992-01-30T00:00:00
19920131_0,15.5630617142,15.9696350098,15.5630617142,15.9696350098,19920131,1992-01-31T00:00:00
19920201_0,13.5215597153,11.442565918,13.5215597153,11.442565918,19920201,1992-02-01T00:00:00
19920202_0,29.347661972,24.8353424072,29.347661972,24.8353424072,19920202,1992-02-02T00:00:00
19920203_0,11.1464681625,9.4326534271,11.1464681625,9.4326534271,19920203,1992-02-03T00:00:00
19920204_0,0,0,0,0,19920204,1992-02-04T00:00:00
19920205_0,0,0,0,0,19920205,1992-02-05T00:00:00
19920206_0,0,0,0,0,19920206,1992-02-06T00:00:00
19920207_0,5.0068302155,4.991754055,5.0068302155,4.991754055,19920207,1992-02-07T00:00:00
19920208_0,20.5255146027,20.4637088776,20.5255146027,20.4637088776,19920208,1992-02-08T00:00:00
19920209_0,3.6617114544,0,3.6617114544,0,19920209,1992-02-09T00:00:00
19920210_0,0,0,0,0,19920210,1992-02-10T00:00:00
19920211_0,0,0,0,0,19920211,1992-02-11T00:00:00
19920212_0,0,0,0,0,19920212,1992-02-12T00:00:00
19920213_0,0,0,0,0,19920213,1992-02-13T00:00:00
19920214_0,0,0,0,0,19920214,1992-02-14T00:00:00
19920215_0,16.2310523987,16.0112800598,16.2310523987,16.0112800598,19920215,1992-02-15T00:00:00
19920216_0,0,0,0,0,19920216,1992-02-16T00:00:00
19920217_0,11.9106903076,11.8553447723,11.9106903076,11.8553447723,19920217,1992-02-17T00:00:00
19920218_0,4.9977006912,4.9744772911,4.9977006912,4.9744772911,19920218,1992-02-18T00:00:00
19920219_0,0,0,0,0,19920219,1992-02-19T00:00:00
19920220_0,6.9728398323,6.9404387474,6.9728398323,6.9404387474,19920220,1992-02-20T00:00:00
19920221_0,10.4467344284,10.2022619247,10.4467344284,10.2022619247,19920221,1992-02-21T00:00:00
19920222_0,0,0,0,0,19920222,1992-02-22T00:00:00
19920223_0,0,0,0,0,19920223,1992-02-23T00:00:00
19920224_0,0,0,0,0,19920224,1992-02-24T00:00:00
19920225_0,5.4572482109,5.3295388222,5.4572482109,5.3295388222,19920225,1992-02-25T00:00:00
19920226_0,0,0,0,0,19920226,1992-02-26T00:00:00
19920227_0,0,0,0,0,19920227,1992-02-27T00:00:00
19920228_0,0,0,0,0,19920228,1992-02-28T00:00:00
19920229_0,4.9958701134,4.9075369835,4.9958701134,4.9075369835,19920229,1992-02-29T00:00:00
19920301_0,0,0,0,0,19920301,1992-03-01T00:00:00
19920302_0,0,0,0,0,19920302,1992-03-02T00:00:00
19920303_0,0,0,0,0,19920303,1992-03-03T00:00:00
19920304_0,0,0,0,0,19920304,1992-03-04T00:00:00
19920305_0,0,0,0,0,19920305,1992-03-05T00:00:00
19920306_0,0,0,0,0,19920306,1992-03-06T00:00:00
19920307_0,0,0,0,0,19920307,1992-03-07T00:00:00
19920308_0,0,0,0,0,19920308,1992-03-08T00:00:00
19920309_0,0,0,0,0,19920309,1992-03-09T00:00:00
19920310_0,0,0,0,0,19920310,1992-03-10T00:00:00
19920311_0,0,0,0,0,19920311,1992-03-11T00:00:00
19920312_0,0,0,0,0,19920312,1992-03-12T00:00:00
19920313_0,0,0,0,0,19920313,1992-03-13T00:00:00
19920314_0,0,0,0,0,19920314,1992-03-14T00:00:00
19920315_0,0,54.9890327454,0,54.9890327454,19920315,1992-03-15T00:00:00
19920316_0,0,0,0,0,19920316,1992-03-16T00:00:00
19920317_0,80.7313156128,66.2118148804,80.7313156128,66.2118148804,19920317,1992-03-17T00:00:00
19920318_0,0,0,0,0,19920318,1992-03-18T00:00:00
19920319_0,0,0,0,0,19920319,1992-03-19T00:00:00
19920320_0,0,0,0,0,19920320,1992-03-20T00:00:00
19920321_0,0,0,0,0,19920321,1992-03-21T00:00:00
19920322_0,63.442905426,51.4424476624,63.442905426,51.4424476624,19920322,1992-03-22T00:00:00
19920323_0,0,0,0,0,19920323,1992-03-23T00:00:00
19920324_0,0,0,0,0,19920324,1992-03-24T00:00:00
19920325_0,0,0,0,0,19920325,1992-03-25T00:00:00
19920326_0,0,0,0,0,19920326,1992-03-26T00:00:00
19920327_0,0,0,0,0,19920327,1992-03-27T00:00:00
19920328_0,0,0,0,0,19920328,1992-03-28T00:00:00
19920329_0,52.8643035889,43.0555114746,52.8643035889,43.0555114746,19920329,1992-03-29T00:00:00
19920330_0,0,0,0,0,19920330,1992-03-30T00:00:00
19920331_0,0,0,0,0,19920331,1992-03-31T00:00:00
19920401_0,0,0,0,0,19920401,1992-04-01T00:00:00
19920402_0,0,0,0,0,19920402,1992-04-02T00:00:00
19920403_0,0,0,0,0,19920403,1992-04-03T00:00:00
19920404_0,0,0,0,0,19920404,1992-04-04T00:00:00
19920405_0,0,0,0,0,19920405,1992-04-05T00:00:00
19920406_0,0,0,0,0,19920406,1992-04-06T00:00:00
19920407_0,0,0,0,0,19920407,1992-04-07T00:00:00
19920408_0,0,0,0,0,19920408,1992-04-08T00:00:00
19920409_0,0,0,0,0,19920409,1992-04-09T00:00:00
19920410_0,0,0,0,0,19920410,1992-04-10T00:00:00
19920411_0,0,0,0,0,19920411,1992-04-11T00:00:00
19920412_0,0,0,0,0,19920412,1992-04-12T00:00:00
19920413_0,39.3873672485,49.2662353516,39.3873672485,49.2662353516,19920413,1992-04-13T00:00:00
19920414_0,0,0,0,0,19920414,1992-04-14T00:00:00
19920415_0,0,0,0,0,19920415,1992-04-15T00:00:00
19920416_0,39.080532074,39.9495697021,39.080532074,39.9495697021,19920416,1992-04-16T00:00:00
19920417_0,13.0268440247,13.3165225983,13.0268440247,13.3165225983,19920417,1992-04-17T00:00:00
19920418_0,0,0,0,0,19920418,1992-04-18T00:00:00
19920419_0,0,0,0,0,19920419,1992-04-19T00:00:00
19920420_0,0,0,0,0,19920420,1992-04-20T00:00:00
19920421_0,0,0,0,0,19920421,1992-04-21T00:00:00
19920422_0,36.3152198792,42.9846343994,36.3152198792,42.9846343994,19920422,1992-04-22T00:00:00
19920423_0,18.1576099396,17.1938552856,18.1576099396,17.1938552856,19920423,1992-04-23T00:00:00
19920424_0,0,0,0,0,19920424,1992-04-24T00:00:00
19920425_0,9.0788049698,17.1938552856,9.0788049698,17.1938552856,19920425,1992-04-25T00:00:00
19920426_0,39.5170974731,39.9161224365,39.5170974731,39.9161224365,19920426,1992-04-26T00:00:00
19920427_0,0,0,0,0,19920427,1992-04-27T00:00:00
19920428_0,0,0,0,0,19920428,1992-04-28T00:00:00
19920429_0,0,0,0,0,19920429,1992-04-29T00:00:00
19920430_0,0,0,0,0,19920430,1992-04-30T00:00:00
19920501_0,69.2077789307,71.1980895996,69.2077789307,71.1980895996,19920501,1992-05-01T00:00:00
19920502_0,0,0,0,0,19920502,1992-05-02T00:00:00
19920503_0,0,0,0,0,19920503,1992-05-03T00:00:00
19920504_0,0,0,0,0,19920504,1992-05-04T00:00:00
19920505_0,0,0,0,0,19920505,1992-05-05T00:00:00
19920506_0,0,0,0,0,19920506,1992-05-06T00:00:00
19920507_0,0,0,0,0,19920507,1992-05-07T00:00:00
19920508_0,0,0,0,0,19920508,1992-05-08T00:00:00
19920509_0,0,0,0,0,19920509,1992-05-09T00:00:00
19920510_0,0,0,0,0,19920510,1992-05-10T00:00:00
19920511_0,0,0,0,0,19920511,1992-05-11T00:00:00
19920512_0,0,0,0,0,19920512,1992-05-12T00:00:00
19920513_0,0,0,0,0,19920513,1992-05-13T00:00:00
19920514_0,0,0,0,0,19920514,1992-05-14T00:00:00
19920515_0,103.2342376709,102.8272705078,103.2342376709,102.8272705078,19920515,1992-05-15T00:00:00
19920516_0,0,0,0,0,19920516,1992-05-16T00:00:00
19920517_0,0,0,0,0,19920517,1992-05-17T00:00:00
19920518_0,0,0,0,0,19920518,1992-05-18T00:00:00
19920519_0,0,0,0,0,19920519,1992-05-19T00:00:00
19920520_0,0,0,0,0,19920520,1992-05-20T00:00:00
19920521_0,0,0,0,0,19920521,1992-05-21T00:00:00
19920522_0,0,0,0,0,19920522,1992-05-22T00:00:00
19920523_0,0,0,0,0,19920523,1992-05-23T00:00:00
19920524_0,0,0,0,0,19920524,1992-05-24T00:00:00
19920525_0,0,0,0,0,19920525,1992-05-25T00:00:00
19920526_0,0,0,0,0,19920526,1992-05-26T00:00:00
19920527_0,194.4298706055,195.1016693115,194.4298706055,195.1016693115,19920527,1992-05-27T00:00:00
19920528_0,0,0,0,0,19920528,1992-05-28T00:00:00
19920529_0,0,0,0,0,19920529,1992-05-29T00:00:00
19920530_0,0,0,0,0,19920530,1992-05-30T00:00:00
19920531_0,0,0,0,0,19920531,1992-05-31T00:00:00
19920601_0,0,0,0,0,19920601,1992-06-01T00:00:00
19920602_0,0,0,0,0,19920602,1992-06-02T00:00:00
19920603_0,0,0,0,0,19920603,1992-06-03T00:00:00
19920604_0,0,0,0,0,19920604,1992-06-04T00:00:00
19920605_0,0,0,0,0,19920605,1992-06-05T00:00:00
19920606_0,0,0,0,0,19920606,1992-06-06T00:00:00
19920607_0,0,0,0,0,19920607,1992-06-07T00:00:00
19920608_0,0,0,0,0,19920608,1992-06-08T00:00:00
19920609_0,0,0,0,0,19920609,1992-06-09T00:00:00
19920610_0,0,0,0,0,19920610,1992-06-10T00:00:00
19920611_0,0,0,0,0,19920611,1992-06-11T00:00:00
19920612_0,0,0,0,0,19920612,1992-06-12T00:00:00
19920613_0,0,0,0,0,19920613,1992-06-13T00:00:00
19920614_0,0,0,0,0,19920614,1992-06-14T00:00:00
19920615_0,0,0,0,0,19920615,1992-06-15T00:00:00
19920616_0,0,0,0,0,19920616,1992-06-16T00:00:00
19920617_0,0,0,0,0,19920617,1992-06-17T00:00:00
19920618_0,53.0756378174,0,53.0756378174,0,19920618,1992-06-18T00:00:00
19920619_0,53.0756378174,69.5543518066,53.0756378174,69.5543518066,19920619,1992-06-19T00:00:00
19920620_0,106.1512756348,139.1087036133,106.1512756348,139.1087036133,19920620,1992-06-20T00:00:00
19920621_0,0,0,0,0,19920621,1992-06-21T00:00:00
19920622_0,122.0730514526,132.6813049316,122.0730514526,132.6813049316,19920622,1992-06-22T00:00:00
19920623_0,61.0365257263,66.3406524658,61.0365257263,66.3406524658,19920623,1992-06-23T00:00:00
19920624_0,61.0365257263,66.3406524658,61.0365257263,66.3406524658,19920624,1992-06-24T00:00:00
19920625_0,0,0,0,0,19920625,1992-06-25T00:00:00
19920626_0,96.6166305542,0,96.6166305542,0,19920626,1992-06-26T00:00:00
19920627_0,0,0,0,0,19920627,1992-06-27T00:00:00
19920628_0,0,0,0,0,19920628,1992-06-28T00:00:00
19920629_0,0,0,0,0,19920629,1992-06-29T00:00:00
19920630_0,96.6166305542,177.9172210693,96.6166305542,177.9172210693,19920630,1992-06-30T00:00:00
19920701_0,73.1835708618,76.8900146484,73.1835708618,76.8900146484,19920701,1992-07-01T00:00:00
19920702_0,0,0,0,0,19920702,1992-07-02T00:00:00
19920703_0,0,0,0,0,19920703,1992-07-03T00:00:00
19920704_0,0,0,0,0,19920704,1992-07-04T00:00:00
19920705_0,0,0,0,0,19920705,1992-07-05T00:00:00
19920706_0,0,0,0,0,19920706,1992-07-06T00:00:00
19920707_0,139.2633361816,82.5949630737,139.2633361816,82.5949630737,19920707,1992-07-07T00:00:00
19920708_0,0,0,0,0,19920708,1992-07-08T00:00:00
19920709_0,0,0,0,0,19920709,1992-07-09T00:00:00
19920710_0,0,0,0,0,19920710,1992-07-10T00:00:00
19920711_0,71.7729568481,75.7912216187,71.7729568481,75.7912216187,19920711,1992-07-11T00:00:00
19920712_0,0,0,0,0,19920712,1992-07-12T00:00:00
19920713_0,215.3188781738,227.3736419678,215.3188781738,227.3736419678,19920713,1992-07-13T00:00:00
19920714_0,71.7729568481,75.7912216187,71.7729568481,75.7912216187,19920714,1992-07-14T00:00:00
19920715_0,0,0,0,0,19920715,1992-07-15T00:00:00
19920716_0,0,0,0,0,19920716,1992-07-16T00:00:00
19920717_0,0,0,0,0,19920717,1992-07-17T00:00:00
19920718_0,0,0,0,0,19920718,1992-07-18T00:00:00
19920719_0,0,0,0,0,19920719,1992-07-19T00:00:00
19920720_0,0,0,0,0,19920720,1992-07-20T00:00:00
19920721_0,0,0,0,0,19920721,1992-07-21T00:00:00
19920722_0,0,0,0,0,19920722,1992-07-22T00:00:00
19920723_0,0,0,0,0,19920723,1992-07-23T00:00:00
19920724_0,79.3814620972,84.5632019043,79.3814620972,84.5632019043,19920724,1992-07-24T00:00:00
19920725_0,79.3814620972,84.5632019043,79.3814620972,84.5632019043,19920725,1992-07-25T00:00:00
19920726_0,0,0,0,0,19920726,1992-07-26T00:00:00
19920727_0,0,0,0,0,19920727,1992-07-27T00:00:00
19920728_0,0,0,0,0,19920728,1992-07-28T00:00:00
19920729_0,0,0,0,0,19920729,1992-07-29T00:00:00
19920730_0,0,0,0,0,19920730,1992-07-30T00:00:00
19920731_0,0,0,0,0,19920731,1992-07-31T00:00:00
19920801_0,0,0,0,0,19920801,1992-08-01T00:00:00
19920802_0,28.7700481415,0,28.7700481415,0,19920802,1992-08-02T00:00:00
19920803_0,0,0,0,0,19920803,1992-08-03T00:00:00
19920804_0,28.7700481415,0,28.7700481415,0,19920804,1992-08-04T00:00:00
19920805_0,28.7700481415,53.4897346497,28.7700481415,53.4897346497,19920805,1992-08-05T00:00:00
19920806_0,0,0,0,0,19920806,1992-08-06T00:00:00
19920807_0,0,0,0,0,19920807,1992-08-07T00:00:00
19920808_0,0,0,0,0,19920808,1992-08-08T00:00:00
19920809_0,0,0,0,0,19920809,1992-08-09T00:00:00
19920810_0,0,0,0,0,19920810,1992-08-10T00:00:00
19920811_0,30.7369098663,29.7442245483,30.7369098663,29.7442245483,19920811,1992-08-11T00:00:00
19920812_0,0,0,0,0,19920812,1992-08-12T00:00:00
19920813_0,30.7369098663,29.7442245483,30.7369098663,29.7442245483,19920813,1992-08-13T00:00:00
19920814_0,30.7369098663,29.7442245483,30.7369098663,29.7442245483,19920814,1992-08-14T00:00:00
19920815_0,0,0,0,0,19920815,1992-08-15T00:00:00
19920816_0,0,0,0,0,19920816,1992-08-16T00:00:00
19920817_0,0,0,0,0,19920817,1992-08-17T00:00:00
19920818_0,0,0,0,0,19920818,1992-08-18T00:00:00
19920819_0,0,0,0,0,19920819,1992-08-19T00:00:00
19920820_0,0,62.9604415894,0,62.9604415894,19920820,1992-08-20T00:00:00
19920821_0,86.6412734985,85.2255935669,86.6412734985,85.2255935669,19920821,1992-08-21T00:00:00
19920822_0,0,0,0,0,19920822,1992-08-22T00:00:00
19920823_0,0,0,0,0,19920823,1992-08-23T00:00:00
19920824_0,43.3206367493,42.6127967834,43.3206367493,42.6127967834,19920824,1992-08-24T00:00:00
19920825_0,43.3206367493,42.6127967834,43.3206367493,42.6127967834,19920825,1992-08-25T00:00:00
19920826_0,0,0,0,0,19920826,1992-08-26T00:00:00
19920827_0,0,0,0,0,19920827,1992-08-27T00:00:00
19920828_0,0,0,0,0,19920828,1992-08-28T00:00:00
19920829_0,0,0,0,0,19920829,1992-08-29T00:00:00
19920830_0,133.5468902588,105.9616088867,133.5468902588,105.9616088867,19920830,1992-08-30T00:00:00
19920831_0,0,0,0,0,19920831,1992-08-31T00:00:00
19920901_0,0,0,0,0,19920901,1992-09-01T00:00:00
19920902_0,0,0,0,0,19920902,1992-09-02T00:00:00
19920903_0,77.4201202393,53.0839347839,77.4201202393,53.0839347839,19920903,1992-09-03T00:00:00
19920904_0,0,0,0,0,19920904,1992-09-04T00:00:00
19920905_0,0,0,0,0,19920905,1992-09-05T00:00:00
19920906_0,0,0,0,0,19920906,1992-09-06T00:00:00
19920907_0,0,110.3066558838,0,110.3066558838,19920907,1992-09-07T00:00:00
19920908_0,109.236000061,0,109.236000061,0,19920908,1992-09-08T00:00:00
